iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
JOR,Asia,Jordan,2/16/2021,352219,2657,1985.286,4491,18,13.714,34520.648,260.41,194.576,440.159,1.764,1.344,1.35,,,,,,,,,32347,4266806,418.186,3.17,27023,2.648,0.073,13.6,tests performed,,,,,1818,,,,178,57.41,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,2/17/2021,355106,2887,2132.714,4503,12,13.143,34803.6,282.952,209.025,441.335,1.176,1.288,1.35,,,,,,,,,32850,4299656,421.405,3.22,27495,2.695,0.078,12.9,tests performed,,,,,1818,,,,178,57.41,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,2/18/2021,356744,1638,2108.571,4512,9,13,34964.138,160.539,206.659,442.217,0.882,1.274,1.34,,,,,,,,,16133,4315789,422.986,1.581,25849,2.533,0.082,12.3,tests performed,,,,,1818,,,,178,57.41,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,2/19/2021,357611,867,2006.857,4528,16,13.571,35049.112,84.974,196.69,443.785,1.568,1.33,1.36,,,,,,,,,12421,4328210,424.204,1.217,24123,2.364,0.083,12,tests performed,,,,,1818,,,,178,57.41,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,2/20/2021,359811,2200,2144,4543,15,14.143,35264.732,215.62,210.131,445.255,1.47,1.386,1.41,,,,,,,,,18204,4346414,425.988,1.784,23928,2.345,0.09,11.2,tests performed,,,,,1818,,,,178,57.41,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,2/21/2021,363728,3917,2354,4554,11,14.143,35648.634,383.901,230.713,446.333,1.078,1.386,1.45,,,,,,,,,25108,4371522,428.449,2.461,23755,2.328,0.099,10.1,tests performed,,,,,1818,,,,178,57.41,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,2/22/2021,368278,4550,2673.714,4570,16,13.857,36094.575,445.941,262.048,447.901,1.568,1.358,1.47,,,,,,,,,33846,4405368,431.766,3.317,24416,2.393,0.11,9.1,tests performed,80000,50000,30000,,1818,0.78,0.49,0.29,178,57.41,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,2/23/2021,372417,4139,2885.429,4589,19,14,36500.234,405.659,282.798,449.764,1.862,1.372,1.45,,,,,,,,,34840,4440208,435.181,3.415,24772,2.428,0.116,8.6,tests performed,,,,,4892,,,,479,62.96,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,2/24/2021,376441,4024,3047.857,4611,22,15.429,36894.623,394.388,298.718,451.92,2.156,1.512,1.43,,,,,,,,,36073,4476281,438.716,3.535,25232,2.473,0.121,8.3,tests performed,,,,,7965,,,,781,62.96,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,2/25/2021,380268,3827,3360.571,4627,16,16.429,37269.703,375.081,329.366,453.488,1.568,1.61,1.41,,,,,,,,,33719,4510000,442.021,3.305,27744,2.719,0.121,8.3,tests performed,150000,,,,11039,1.47,,,1082,62.96,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,2/26/2021,383912,3644,3757.286,4650,23,17.429,37626.848,357.145,368.248,455.742,2.254,1.708,1.4,,,,,,,,,30283,4540283,444.989,2.968,30296,2.969,0.124,8.1,tests performed,,,,,11209,,,,1099,62.96,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,2/27/2021,386496,2584,3812.143,4675,25,18.857,37880.104,253.255,373.624,458.192,2.45,1.848,1.39,,,,,,,,,26452,4566735,447.581,2.593,31474,3.085,0.121,8.3,tests performed,,,,,11379,,,,1115,62.96,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,2/28/2021,391090,4594,3908.857,4701,26,21,38330.357,450.254,383.103,460.741,2.548,2.058,1.38,,,,,,,,,33462,4600197,450.861,3.28,32668,3.202,0.12,8.4,tests performed,,,,,11549,,,,1132,62.96,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,03-01-2021,397158,6068,4125.714,4727,26,22.429,38925.076,594.719,404.357,463.289,2.548,2.198,1.38,,,,,,,,,41029,4641226,454.882,4.021,33694,3.302,0.122,8.2,tests performed,,,,,11719,,,,1149,62.96,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,03-02-2021,402282,5124,4266.429,4756,29,23.857,39427.274,502.198,418.149,466.131,2.842,2.338,1.36,,,,,,,,,37651,4678877,458.572,3.69,34096,3.342,0.125,8,tests performed,,,,,8816,,,,864,62.96,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,03-03-2021,407617,5335,4453.714,4793,37,26,39950.153,522.878,436.504,469.757,3.626,2.548,1.35,,,,,,,,,39487,4718364,462.442,3.87,34583,3.389,0.129,7.8,tests performed,,,,,5912,,,,579,62.96,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,03-04-2021,413350,5733,4726,4833,40,29.429,40512.038,561.886,463.191,473.678,3.92,2.884,1.34,,,,,,,,,43459,4761823,466.702,4.259,35975,3.526,0.131,7.6,tests performed,,,,,3008,,,,295,62.96,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,03-05-2021,417934,4584,4860.286,4862,29,30.286,40961.312,449.273,476.352,476.52,2.842,2.968,1.33,,,,,,,,,34385,4796208,470.072,3.37,36561,3.583,0.133,7.5,tests performed,,,,,3008,,,,295,62.96,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,03-06-2021,421415,3481,4988.429,4900,38,32.143,41302.481,341.169,488.911,480.244,3.724,3.15,1.32,,,,,,,,,25952,4822160,472.615,2.544,36489,3.576,0.137,7.3,tests performed,,,,,3008,,,,295,62.96,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,03-07-2021,427717,6302,5232.429,4935,35,33.429,41920.134,617.653,512.825,483.675,3.43,3.276,1.32,,,,,,,,,42438,4864598,476.775,4.159,37772,3.702,0.139,7.2,tests performed,,,,,3008,,,,295,62.96,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,03-08-2021,435130,7413,5424.571,4987,52,37.143,42646.675,726.541,531.657,488.771,5.096,3.64,1.32,,,,,,,,,46197,4910795,481.302,4.528,38510,3.774,0.141,7.1,tests performed,,,,,3008,,,,295,62.96,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,03-09-2021,442202,7072,5702.857,5046,59,41.429,43339.795,693.12,558.932,494.554,5.783,4.06,1.31,,,,,,,,,43887,4954682,485.604,4.301,39401,3.862,0.145,6.9,tests performed,,,,,3008,,,,295,68.52,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,03-10-2021,448851,6649,5890.571,5106,60,44.714,43991.458,651.662,577.329,500.434,5.881,4.382,1.3,,,,,,,,,44530,4999212,489.968,4.364,40121,3.932,0.147,6.8,tests performed,,,,,3008,,,,295,81.48,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,03-11-2021,457151,8300,6257.286,5169,63,48,44804.933,813.475,613.271,506.609,6.175,4.704,1.3,,,,,,,,,54052,5053264,495.266,5.298,41634,4.081,0.15,6.7,tests performed,,,,,3008,,,,295,81.48,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,03-12-2021,464856,7705,6703.143,5224,55,51.714,45560.092,755.16,656.969,511.999,5.39,5.068,1.29,,,,,,,,,50545,5103809,500.219,4.954,43943,4.307,0.153,6.6,tests performed,,,,,3008,,,,295,81.48,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/13/2021,469000,4144,6797.857,5285,61,55,45966.242,406.149,666.251,517.978,5.979,5.39,1.26,,,,,,,,,27984,5131793,502.962,2.743,44233,4.335,0.154,6.5,tests performed,,,,,3008,,,,295,81.48,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/14/2021,477053,8053,7048,5346,61,58.714,46755.509,789.267,690.768,523.956,5.979,5.755,1.25,,,,,,,,,42852,5174645,507.162,4.2,44292,4.341,0.159,6.3,tests performed,,,,,3008,,,,295,81.48,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/15/2021,486470,9417,7334.286,5428,82,63,47678.46,922.951,718.826,531.993,8.037,6.175,1.23,,,,,,,,,48638,5223283,511.929,4.767,44641,4.375,0.164,6.1,tests performed,204151,155772,48379,,3008,2,1.53,0.47,295,81.48,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/16/2021,495380,8910,7596.857,5497,69,64.429,48551.72,873.261,744.561,538.756,6.763,6.315,1.22,,,,,,,,,44284,5267567,516.269,4.34,44698,4.381,0.17,5.9,tests performed,,,,,5273,,,,517,81.48,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/17/2021,504915,9535,8009.143,5553,56,63.857,49486.237,934.516,784.968,544.244,5.489,6.259,1.2,,,,,,,,,50180,5317747,521.187,4.918,45505,4.46,0.176,5.7,tests performed,241868,189456,52412,,7537,2.37,1.86,0.51,739,81.48,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/18/2021,514107,9192,8136.571,5627,74,65.429,50387.136,900.899,797.458,551.497,7.253,6.413,1.18,,,,,,,,,47018,5364765,525.795,4.608,44500,4.361,0.183,5.5,tests performed,,,,,8207,,,,804,81.48,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/19/2021,521461,7354,8086.429,5701,74,68.143,51107.894,720.759,792.543,558.75,7.253,6.679,1.15,,,,,,,,,38829,5403594,529.601,3.806,42826,4.197,0.189,5.3,tests performed,,,,,8876,,,,870,81.48,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/20/2021,526666,5205,8238,5788,87,71.857,51618.031,510.137,807.399,567.276,8.527,7.043,1.12,,,,,,,,,27692,5431286,532.315,2.714,42785,4.193,0.193,5.2,tests performed,,,,,9546,,,,936,81.48,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/21/2021,535455,8789,8343.143,5876,88,75.714,52479.433,861.401,817.703,575.901,8.625,7.421,1.1,,,,,,,,,46517,5477803,536.874,4.559,43308,4.245,0.193,5.2,tests performed,272648,209278,63370,,10215,2.67,2.05,0.62,1001,81.48,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/22/2021,544724,9269,8322,5985,109,79.571,53387.879,908.446,815.631,586.584,10.683,7.799,1.07,,,,,,,,,45933,5523736,541.376,4.502,42922,4.207,0.194,5.2,tests performed,,,,,12047,,,,1181,81.48,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/23/2021,553727,9003,8335.286,6077,92,82.857,54270.254,882.375,816.933,595.601,9.017,8.121,1.05,,,,,,,,,45699,5569435,545.855,4.479,43124,4.227,0.193,5.2,tests performed,,,,,11614,,,,1138,81.48,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/24/2021,562857,9130,8277.429,6181,104,89.714,55165.077,894.823,811.263,605.794,10.193,8.793,1.03,,,,,,,,,48151,5617586,550.574,4.719,42834,4.198,0.193,5.2,tests performed,320140,251197,68943,,11182,3.14,2.46,0.68,1096,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/25/2021,571290,8433,8169,6277,96,92.857,55991.587,826.51,800.636,615.203,9.409,9.101,1.01,,,,,,,,,46699,5664285,555.151,4.577,42789,4.194,0.191,5.2,tests performed,,,,,12203,,,,1196,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/26/2021,577734,6444,8039,6374,97,96.143,56623.157,631.57,787.895,624.71,9.507,9.423,0.98,,,,,,,,,40836,5705121,559.153,4.002,43075,4.222,0.187,5.4,tests performed,,,,,13224,,,,1296,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/27/2021,582133,4399,7923.857,6472,98,97.714,57054.299,431.142,776.61,634.315,9.605,9.577,0.96,,,,,,,,,27950,5733071,561.893,2.739,43112,4.225,0.184,5.4,tests performed,,,,,14246,,,,1396,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/28/2021,589316,7183,7694.429,6554,82,96.857,57758.298,703.999,754.124,642.351,8.037,9.493,0.94,,,,,,,,,43615,5776686,566.167,4.275,42698,4.185,0.18,5.5,tests performed,,,,,15267,,,,1496,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/29/2021,597256,7940,7504.571,6651,97,95.143,58536.49,778.192,735.516,651.858,9.507,9.325,0.92,,,,,,,,,48980,5825666,570.968,4.8,43133,4.227,0.174,5.7,tests performed,,,,,15126,,,,1482,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/30/2021,605007,7751,7325.714,6747,96,95.714,59296.158,759.668,717.986,661.267,9.409,9.381,0.9,,,,,,,,,49334,5875000,575.803,4.835,43652,4.278,0.168,6,tests performed,409203,304946,104257,,14985,4.01,2.99,1.02,1469,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,3/31/2021,611577,6570,6960,6858,111,96.714,59940.077,643.919,682.143,672.146,10.879,9.479,0.88,,,,,,,,,43158,5918158,580.033,4.23,42939,4.208,0.162,6.2,tests performed,,,,,14783,,,,1449,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,04-01-2021,618059,6482,6681.286,6940,82,94.714,60575.372,635.295,654.826,680.183,8.037,9.283,0.87,,,,,,,,,48253,5966411,584.762,4.729,43161,4.23,0.155,6.5,tests performed,,,,,14722,,,,1443,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,04-02-2021,622833,4774,6442.714,7039,99,95,61043.267,467.895,631.444,689.886,9.703,9.311,0.86,,,,,,,,,35034,6001445,588.196,3.434,42332,4.149,0.152,6.6,tests performed,,,,,14661,,,,1437,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,04-03-2021,626875,4042,6391.714,7130,91,94,61439.42,396.153,626.446,698.804,8.919,9.213,0.85,,,,,,,,,28827,6030272,591.021,2.825,42457,4.161,0.151,6.6,tests performed,,,,,14600,,,,1431,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,04-04-2021,632907,6032,6227.286,7201,71,92.429,62030.61,591.191,610.33,705.763,6.959,9.059,0.83,,,,,,,,,41101,6071373,595.049,4.028,42098,4.126,0.148,6.8,tests performed,,,,,14538,,,,1425,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,04-05-2021,639444,6537,6026.857,7283,82,90.286,62671.295,640.685,590.687,713.8,8.037,8.849,0.82,,,,,,,,,43226,6114599,599.286,4.237,41276,4.045,0.146,6.8,tests performed,,,,,14477,,,,1419,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,04-06-2021,645449,6005,5777.429,7383,100,90.857,63259.84,588.544,566.24,723.601,9.801,8.905,0.8,,,,,,,,,44086,6158685,603.607,4.321,40526,3.972,0.143,7,tests performed,,,,,14416,,,,1413,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,04-07-2021,650681,5232,5586.286,7469,86,87.286,63772.623,512.783,547.507,732.03,8.429,8.555,0.78,,,,,,,,,40232,6198917,607.55,3.943,40108,3.931,0.139,7.2,tests performed,524533,404912,119621,,14416,5.14,3.97,1.17,1413,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,04-08-2021,655456,4775,5342.429,7565,96,89.286,64240.616,467.993,523.606,741.438,9.409,8.751,0.77,,,,,,,,,39735,6238652,611.444,3.894,38892,3.812,0.137,7.3,tests performed,,,,,15228,,,,1492,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,04-09-2021,659250,3794,5202.429,7646,81,86.714,64612.462,371.846,509.885,749.377,7.939,8.499,0.75,,,,,,,,,30617,6269269,614.445,3.001,38261,3.75,0.136,7.4,tests performed,,,,,16040,,,,1572,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,04-10-2021,662395,3145,5074.286,7708,62,82.571,64920.701,308.238,497.326,755.454,6.077,8.093,0.74,,,,,,,,,24854,6294123,616.881,2.436,37693,3.694,0.135,7.4,tests performed,,,,,16852,,,,1652,75.93,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,04-11-2021,665735,3340,4689.714,7773,65,81.714,65248.051,327.35,459.634,761.824,6.371,8.009,0.71,,,,,,,,,26644,6320767,619.492,2.611,35628,3.492,0.132,7.6,tests performed,,,,,17664,,,,1731,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,04-12-2021,669300,3565,4265.143,7855,82,81.714,65597.453,349.402,418.023,769.861,8.037,8.009,0.69,,,,,,,,,27673,6348440,622.205,2.712,33406,3.274,0.128,7.8,tests performed,,,,,18475,,,,1811,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/13/2021,672090,2790,3805.857,7937,82,79.143,65870.899,273.445,373.008,777.898,8.037,7.757,0.69,,,,,,,,,23823,6372263,624.539,2.335,30511,2.99,0.125,8,tests performed,,,,,19287,,,,1890,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/14/2021,676175,4085,3642,7987,50,74,66271.266,400.367,356.949,782.798,4.9,7.253,0.7,,,,,,,,,32296,6404559,627.705,3.165,29377,2.879,0.124,8.1,tests performed,665226,543095,122131,,20099,6.52,5.32,1.2,1970,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/15/2021,679138,2963,3383.143,8057,70,70.286,66561.666,290.401,331.579,789.659,6.861,6.889,0.7,,,,,,,,,21761,6426320,629.837,2.133,26810,2.628,0.126,7.9,tests performed,,,,,19137,,,,1876,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/16/2021,681870,2732,3231.429,8117,60,67.286,66829.427,267.761,316.709,795.539,5.881,6.595,0.7,,,,,,,,,22013,6448333,631.995,2.157,25581,2.507,0.126,7.9,tests performed,,,,,18175,,,,1781,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/17/2021,683466,1596,3010.143,8178,61,67.143,66985.849,156.422,295.021,801.518,5.979,6.581,0.7,,,,,,,,,11385,6459718,633.111,1.116,23656,2.319,0.127,7.9,tests performed,,,,,17213,,,,1687,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/18/2021,685973,2507,2891.143,8246,68,67.571,67231.558,245.709,283.358,808.183,6.665,6.623,0.7,,,,,,,,,17846,6477564,634.86,1.749,22400,2.195,0.129,7.7,tests performed,,,,,16251,,,,1593,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/19/2021,689482,3509,2883.143,8308,62,64.714,67575.472,343.914,282.574,814.259,6.077,6.343,0.7,,,,,,,,,24956,6502520,637.306,2.446,22011,2.157,0.131,7.6,tests performed,732052,607381,124671,,15289,7.17,5.95,1.22,1498,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/20/2021,692181,2699,2870.143,8372,64,62.143,67839.998,264.526,281.3,820.532,6.273,6.091,0.7,,,,,,,,,19621,6522141,639.229,1.923,21411,2.098,0.134,7.5,tests performed,,,,,15102,,,,1480,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/21/2021,695390,3209,2745,8429,57,63.143,68154.509,314.511,269.035,826.118,5.587,6.189,0.7,,,,,,,,,24628,6546769,641.643,2.414,20316,1.991,0.135,7.4,tests performed,,,,,14914,,,,1462,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/22/2021,697487,2097,2621.286,8474,45,59.571,68360.034,205.525,256.91,830.529,4.41,5.839,0.69,,,,,,,,,18228,6564997,643.429,1.787,19811,1.942,0.132,7.6,tests performed,,,,,15689,,,,1538,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/23/2021,699164,1677,2470.571,8514,40,56.714,68524.395,164.361,242.138,834.449,3.92,5.559,0.69,,,,,,,,,16827,6581824,645.078,1.649,19070,1.869,0.13,7.7,tests performed,,,,,16463,,,,1614,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/24/2021,700423,1259,2422.429,8563,49,55,68647.789,123.393,237.42,839.251,4.802,5.39,0.68,,,,,,,,,11848,6593672,646.239,1.161,19136,1.876,0.127,7.9,tests performed,,,,,17238,,,,1689,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/25/2021,702154,1731,2311.571,8615,52,52.714,68817.442,169.654,226.555,844.348,5.096,5.166,0.68,,,,,,,,,16681,6610353,647.874,1.635,18970,1.859,0.122,8.2,tests performed,,,,,18012,,,,1765,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/26/2021,704540,2386,2151.143,8660,45,50.286,69051.292,233.85,210.831,848.758,4.41,4.928,0.67,,,,,,,,,20434,6630787,649.877,2.003,18324,1.796,0.117,8.5,tests performed,,,,,18787,,,,1841,70.37,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/27/2021,706355,1815,2024.857,8707,47,47.857,69229.178,177.886,198.454,853.365,4.606,4.69,0.67,,,,,,,,,18853,6649640,651.725,1.848,18214,1.785,0.111,9,tests performed,,,,,18787,,,,1841,,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/28/2021,708265,1910,1839.286,8754,47,46.429,69416.376,187.197,180.267,857.971,4.606,4.55,0.67,,,,,,,,,18755,6668395,653.563,1.838,17375,1.703,0.106,9.4,tests performed,,,,,18787,,,,1841,,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/29/2021,709817,1552,1761.429,8801,47,46.714,69568.486,152.11,172.636,862.578,4.606,4.578,0.67,,,,,,,,,,,,,,,,,tests performed,919922,699328,220594,,18787,9.02,6.85,2.16,1841,,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
JOR,Asia,Jordan,4/30/2021,711373,1556,1744.143,8836,35,46,69720.988,152.502,170.942,866.008,3.43,4.508,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,10203140,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729
